42
# x y z
0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0	0
17	0	0
18	0	0
19	0	0
20	0	0
21	0	0
22	0	0
23	0	0
24	0	0
25	0	0
26	0	0
27	0	0
28	0	0
29	0	0
30	0	0
31	0	0
32	0	0
33	0	0
34	0	0
35	0	0
36	0	0
37	0	0
38	0	0
39	0	0
40	0	0
41	0	0
835
# a b m n rhoa ip k
4	3	8	9	4.08319100000000e+02	1.51600000000000e+01	3.76991118430775e+02
4	3	10	11	4.70913200000000e+02	2.41110000000000e+01	1.05557513160617e+03
4	3	12	13	3.52072000000000e+02	4.28640000000000e+01	2.26194671058463e+03
5	4	6	7	3.12393700000000e+02	9.49880000000000e+00	1.88495559215388e+01
5	4	8	9	3.67415600000000e+02	1.06130000000000e+01	1.88495559215388e+02
5	4	10	11	4.67217300000000e+02	1.67930000000000e+01	6.59734457253855e+02
5	4	12	13	3.72486100000000e+02	3.23970000000000e+01	1.58336269740927e+03
5	4	7	8	3.12382400000000e+02	6.86560000000000e+00	7.53982236861549e+01
5	4	9	10	4.74104000000000e+02	1.28820000000000e+01	3.76991118430775e+02
5	4	11	12	3.55285500000000e+02	2.22700000000000e+01	1.05557513160617e+03
5	4	13	14	2.38748500000000e+02	4.09270000000000e+01	2.26194671058463e+03
6	5	7	8	2.35412100000000e+02	8.14720000000000e+00	1.88495559215388e+01
6	5	9	10	4.33313600000000e+02	9.48570000000000e+00	1.88495559215388e+02
6	5	11	12	3.56804200000000e+02	1.65310000000000e+01	6.59734457253855e+02
6	5	13	14	2.56504800000000e+02	3.31130000000000e+01	1.58336269740927e+03
6	5	8	9	3.11801800000000e+02	9.67830000000000e+00	7.53982236861549e+01
6	5	10	11	4.50089700000000e+02	1.24780000000000e+01	3.76991118430775e+02
6	5	12	13	3.89116700000000e+02	2.61470000000000e+01	1.05557513160617e+03
6	5	14	15	1.74665300000000e+02	3.92870000000000e+01	2.26194671058463e+03
7	6	8	9	3.18086200000000e+02	9.57270000000000e+00	1.88495559215388e+01
7	6	10	11	5.10615600000000e+02	8.67970000000000e+00	1.88495559215388e+02
7	6	12	13	4.76163300000000e+02	1.95180000000000e+01	6.59734457253855e+02
7	6	14	15	2.27165000000000e+02	3.05820000000000e+01	1.58336269740927e+03
7	6	9	10	4.66194800000000e+02	8.19200000000000e+00	7.53982236861549e+01
7	6	11	12	4.20533600000000e+02	1.13250000000000e+01	3.76991118430775e+02
7	6	13	14	3.23892700000000e+02	2.57570000000000e+01	1.05557513160617e+03
7	6	15	16	1.62138600000000e+02	4.18420000000000e+01	2.26194671058463e+03
8	7	9	10	3.71977100000000e+02	9.14840000000000e+00	1.88495559215388e+01
8	7	11	12	3.46096700000000e+02	9.63240000000000e+00	1.88495559215388e+02
8	7	10	11	4.13506500000000e+02	7.92400000000000e+00	7.53982236861549e+01
8	7	12	13	4.10958000000000e+02	1.50680000000000e+01	3.76991118430775e+02
8	7	14	15	2.10175600000000e+02	2.46750000000000e+01	1.05557513160617e+03
8	7	16	17	1.01170100000000e+02	4.17770000000000e+01	2.26194671058463e+03
8	7	13	14	2.89623400000000e+02	2.04990000000000e+01	6.59734457253855e+02
8	7	15	16	1.54525100000000e+02	3.60740000000000e+01	1.58336269740927e+03
9	8	10	11	4.99739400000000e+02	6.46260000000000e+00	1.88495559215388e+01
9	8	12	13	5.12481800000000e+02	1.10900000000000e+01	1.88495559215388e+02
9	8	11	12	4.25328900000000e+02	6.43430000000000e+00	7.53982236861549e+01
9	8	13	14	3.67098900000000e+02	1.49900000000000e+01	3.76991118430775e+02
9	8	15	16	2.10080600000000e+02	2.79120000000000e+01	1.05557513160617e+03
9	8	17	18	2.33840100000000e+02	4.44320000000000e+01	2.26194671058463e+03
9	8	14	15	2.76052700000000e+02	1.71730000000000e+01	6.59734457253855e+02
9	8	16	17	1.41316700000000e+02	3.19990000000000e+01	1.58336269740927e+03
10	9	11	12	5.12010500000000e+02	5.63090000000000e+00	1.88495559215388e+01
10	9	13	14	4.74594100000000e+02	1.10940000000000e+01	1.88495559215388e+02
10	9	12	13	6.59199200000000e+02	9.72600000000000e+00	7.53982236861549e+01
10	9	14	15	3.66819900000000e+02	1.15130000000000e+01	3.76991118430775e+02
10	9	16	17	2.02227100000000e+02	2.25180000000000e+01	1.05557513160617e+03
10	9	18	19	1.73079600000000e+02	4.68300000000000e+01	2.26194671058463e+03
10	9	15	16	2.90012700000000e+02	2.02920000000000e+01	6.59734457253855e+02
10	9	17	18	3.42370500000000e+02	3.48610000000000e+01	1.58336269740927e+03
11	10	12	13	7.22088800000000e+02	9.63930000000000e+00	1.88495559215388e+01
11	10	13	14	5.41804100000000e+02	8.88280000000000e+00	7.53982236861549e+01
11	10	14	15	4.25208300000000e+02	8.36660000000000e+00	1.88495559215388e+02
11	10	15	16	3.50669600000000e+02	1.65410000000000e+01	3.76991118430775e+02
11	10	16	17	2.54189100000000e+02	1.78780000000000e+01	6.59734457253855e+02
11	10	17	18	4.43531600000000e+02	2.97840000000000e+01	1.05557513160617e+03
11	10	18	19	2.30505900000000e+02	3.69900000000000e+01	1.58336269740927e+03
11	10	19	20	1.96307600000000e+02	4.72710000000000e+01	2.26194671058463e+03
12	11	13	14	5.13575000000000e+02	7.33360000000000e+00	1.88495559215388e+01
12	11	15	16	3.25154800000000e+02	1.15390000000000e+01	1.88495559215388e+02
12	11	14	15	3.83731700000000e+02	5.40750000000000e+00	7.53982236861549e+01
12	11	16	17	2.43540000000000e+02	1.17250000000000e+01	3.76991118430775e+02
12	11	18	19	2.33239900000000e+02	2.58360000000000e+01	1.05557513160617e+03
12	11	20	21	1.49829100000000e+02	4.25220000000000e+01	2.26194671058463e+03
12	11	17	18	4.35404900000000e+02	2.12010000000000e+01	6.59734457253855e+02
12	11	19	20	2.03873800000000e+02	3.63320000000000e+01	1.58336269740927e+03
13	12	14	15	4.89447600000000e+02	6.06260000000000e+00	1.88495559215388e+01
13	12	16	17	3.41554000000000e+02	8.97960000000000e+00	1.88495559215388e+02
13	12	15	16	4.40544300000000e+02	1.08170000000000e+01	7.53982236861549e+01
13	12	17	18	6.25654500000000e+02	1.68630000000000e+01	3.76991118430775e+02
13	12	19	20	3.14033600000000e+02	2.82080000000000e+01	1.05557513160617e+03
13	12	21	22	2.23855800000000e+02	4.06100000000000e+01	2.26194671058463e+03
13	12	18	19	3.49705400000000e+02	2.03490000000000e+01	6.59734457253855e+02
13	12	20	21	2.38422800000000e+02	3.12600000000000e+01	1.58336269740927e+03
14	13	15	16	3.51676200000000e+02	8.64490000000000e+00	1.88495559215388e+01
14	13	17	18	5.43338400000000e+02	1.17200000000000e+01	1.88495559215388e+02
14	13	16	17	2.91866500000000e+02	5.53960000000000e+00	7.53982236861549e+01
14	13	18	19	3.19635700000000e+02	1.35330000000000e+01	3.76991118430775e+02
14	13	20	21	2.34812700000000e+02	2.30440000000000e+01	1.05557513160617e+03
14	13	22	23	2.06167400000000e+02	3.42790000000000e+01	2.26194671058463e+03
14	13	19	20	2.97942700000000e+02	1.97320000000000e+01	6.59734457253855e+02
14	13	21	22	2.27133400000000e+02	3.09850000000000e+01	1.58336269740927e+03
15	14	16	17	2.49756600000000e+02	6.48730000000000e+00	1.88495559215388e+01
15	14	17	18	4.47254700000000e+02	9.82470000000000e+00	7.53982236861549e+01
15	14	18	19	2.79840500000000e+02	1.13670000000000e+01	1.88495559215388e+02
15	14	19	20	2.69835200000000e+02	1.49660000000000e+01	3.76991118430775e+02
15	14	20	21	2.23880900000000e+02	1.64820000000000e+01	6.59734457253855e+02
15	14	21	22	2.25608100000000e+02	2.41000000000000e+01	1.05557513160617e+03
15	14	22	23	2.10508100000000e+02	2.75900000000000e+01	1.58336269740927e+03
15	14	23	24	1.86298500000000e+02	3.40690000000000e+01	2.26194671058463e+03
16	15	17	18	4.58817000000000e+02	9.25780000000000e+00	1.88495559215388e+01
16	15	18	19	3.00952000000000e+02	8.81650000000000e+00	7.53982236861549e+01
16	15	19	20	2.72564600000000e+02	9.54710000000000e+00	1.88495559215388e+02
16	15	20	21	2.36173600000000e+02	1.18690000000000e+01	3.76991118430775e+02
16	15	21	22	2.48330600000000e+02	1.73570000000000e+01	6.59734457253855e+02
16	15	22	23	2.37631100000000e+02	2.00000000000000e+01	1.05557513160617e+03
16	15	23	24	2.16714900000000e+02	2.55010000000000e+01	1.58336269740927e+03
16	15	24	25	1.80915000000000e+02	3.20030000000000e+01	2.26194671058463e+03
17	16	18	19	4.02023300000000e+02	8.57050000000000e+00	1.88495559215388e+01
17	16	20	21	2.45119600000000e+02	7.64880000000000e+00	1.88495559215388e+02
17	16	19	20	2.85329500000000e+02	8.60040000000000e+00	7.53982236861549e+01
17	16	21	22	2.66189700000000e+02	1.25340000000000e+01	3.76991118430775e+02
17	16	23	24	2.48735700000000e+02	1.80970000000000e+01	1.05557513160617e+03
17	16	25	26	2.19026600000000e+02	3.24790000000000e+01	2.26194671058463e+03
17	16	22	23	2.64223700000000e+02	1.35830000000000e+01	6.59734457253855e+02
17	16	24	25	2.11268100000000e+02	2.30210000000000e+01	1.58336269740927e+03
18	17	19	20	3.80591400000000e+02	8.92200000000000e+00	1.88495559215388e+01
18	17	21	22	4.66375700000000e+02	1.10180000000000e+01	1.88495559215388e+02
18	17	20	21	3.84561100000000e+02	7.71530000000000e+00	7.53982236861549e+01
18	17	22	23	4.93029000000000e+02	1.13060000000000e+01	3.76991118430775e+02
18	17	24	25	4.37799800000000e+02	1.90330000000000e+01	1.05557513160617e+03
18	17	26	27	2.89778000000000e+02	3.69610000000000e+01	2.26194671058463e+03
18	17	23	24	4.93158100000000e+02	1.49230000000000e+01	6.59734457253855e+02
18	17	25	26	4.65255300000000e+02	2.73900000000000e+01	1.58336269740927e+03
19	18	20	21	3.13637800000000e+02	6.74060000000000e+00	1.88495559215388e+01
19	18	22	23	3.77424700000000e+02	7.82920000000000e+00	1.88495559215388e+02
19	18	21	22	3.54974800000000e+02	8.93160000000000e+00	7.53982236861549e+01
19	18	23	24	3.95086700000000e+02	9.84950000000000e+00	3.76991118430775e+02
19	18	25	26	3.95956800000000e+02	1.94850000000000e+01	1.05557513160617e+03
19	18	27	28	2.18329900000000e+02	4.33460000000000e+01	2.26194671058463e+03
19	18	24	25	3.59819200000000e+02	1.24260000000000e+01	6.59734457253855e+02
19	18	26	27	2.49712100000000e+02	2.61650000000000e+01	1.58336269740927e+03
20	19	21	22	3.75351200000000e+02	7.42420000000000e+00	1.88495559215388e+01
20	19	27	28	2.70200800000000e+02	3.65050000000000e+01	1.58336269740927e+03
20	19	28	29	2.31759100000000e+02	5.26500000000000e+01	2.26194671058463e+03
20	19	26	27	3.03667800000000e+02	2.01100000000000e+01	1.05557513160617e+03
20	19	24	25	4.08092900000000e+02	1.01120000000000e+01	3.76991118430775e+02
20	19	22	23	3.71698200000000e+02	7.04990000000000e+00	7.53982236861549e+01
20	19	25	26	4.64354100000000e+02	1.53600000000000e+01	6.59734457253855e+02
20	19	23	24	4.22908600000000e+02	7.78840000000000e+00	1.88495559215388e+02
21	20	28	29	2.07468000000000e+02	3.97550000000000e+01	1.58336269740927e+03
21	20	22	23	2.56731000000000e+02	5.43030000000000e+00	1.88495559215388e+01
21	20	24	25	3.19311500000000e+02	7.90260000000000e+00	1.88495559215388e+02
21	20	26	27	2.62950300000000e+02	1.43760000000000e+01	6.59734457253855e+02
21	20	27	28	2.39309400000000e+02	2.82590000000000e+01	1.05557513160617e+03
21	20	23	24	3.14840400000000e+02	7.04490000000000e+00	7.53982236861549e+01
21	20	25	26	3.89054800000000e+02	1.13520000000000e+01	3.76991118430775e+02
21	20	29	30	1.59881200000000e+02	5.81150000000000e+01	2.26194671058463e+03
22	21	29	30	1.75848300000000e+02	4.27090000000000e+01	1.58336269740927e+03
22	21	23	24	3.00141500000000e+02	8.54080000000000e+00	1.88495559215388e+01
22	21	25	26	3.85058700000000e+02	1.10790000000000e+01	1.88495559215388e+02
22	21	27	28	2.52948800000000e+02	2.20880000000000e+01	6.59734457253855e+02
22	21	28	29	2.24679200000000e+02	3.02960000000000e+01	1.05557513160617e+03
22	21	24	25	2.97242400000000e+02	7.38170000000000e+00	7.53982236861549e+01
22	21	26	27	2.71018900000000e+02	9.36140000000000e+00	3.76991118430775e+02
22	21	30	31	1.29340400000000e+02	5.73070000000000e+01	2.26194671058463e+03
23	22	30	31	1.61978000000000e+02	4.50030000000000e+01	1.58336269740927e+03
23	22	24	25	3.15767800000000e+02	7.26190000000000e+00	1.88495559215388e+01
23	22	26	27	3.12789500000000e+02	9.22320000000000e+00	1.88495559215388e+02
23	22	28	29	2.70510900000000e+02	2.42800000000000e+01	6.59734457253855e+02
23	22	29	30	2.15770100000000e+02	3.64380000000000e+01	1.05557513160617e+03
23	22	25	26	4.25464600000000e+02	8.42910000000000e+00	7.53982236861549e+01
23	22	27	28	2.96891800000000e+02	1.80110000000000e+01	3.76991118430775e+02
23	22	31	32	1.06442700000000e+02	5.79140000000000e+01	2.26194671058463e+03
24	23	31	32	1.18275600000000e+02	3.72000000000000e+01	1.58336269740927e+03
24	23	25	26	4.15858900000000e+02	5.17030000000000e+00	1.88495559215388e+01
24	23	27	28	2.93808000000000e+02	1.57730000000000e+01	1.88495559215388e+02
24	23	29	30	2.28729900000000e+02	2.49160000000000e+01	6.59734457253855e+02
24	23	30	31	1.75415500000000e+02	3.16270000000000e+01	1.05557513160617e+03
24	23	26	27	3.15752700000000e+02	6.67760000000000e+00	7.53982236861549e+01
24	23	28	29	2.77635100000000e+02	1.59700000000000e+01	3.76991118430775e+02
24	23	32	33	7.47800000000000e+01	5.42750000000000e+01	2.26194671058463e+03
25	24	32	33	9.23085000000000e+01	3.98690000000000e+01	1.58336269740927e+03
25	24	26	27	3.70224100000000e+02	5.64640000000000e+00	1.88495559215388e+01
25	24	28	29	3.03214000000000e+02	1.14860000000000e+01	1.88495559215388e+02
25	24	30	31	2.03970100000000e+02	2.26290000000000e+01	6.59734457253855e+02
25	24	31	32	1.42471000000000e+02	3.16840000000000e+01	1.05557513160617e+03
25	24	27	28	3.10210900000000e+02	1.17330000000000e+01	7.53982236861549e+01
25	24	29	30	2.58970300000000e+02	1.85270000000000e+01	3.76991118430775e+02
25	24	33	34	5.99936000000000e+01	6.27880000000000e+01	2.26194671058463e+03
26	25	33	34	9.73831000000000e+01	5.61740000000000e+01	1.58336269740927e+03
26	25	27	28	3.73956300000000e+02	1.49220000000000e+01	1.88495559215388e+01
26	25	29	30	3.68659600000000e+02	1.46830000000000e+01	1.88495559215388e+02
26	25	31	32	2.18022400000000e+02	2.45030000000000e+01	6.59734457253855e+02
26	25	32	33	1.46598300000000e+02	3.44750000000000e+01	1.05557513160617e+03
26	25	28	29	4.07791300000000e+02	1.04430000000000e+01	7.53982236861549e+01
26	25	30	31	3.04763400000000e+02	1.77010000000000e+01	3.76991118430775e+02
26	25	34	35	4.98940000000000e+01	9.88360000000000e+01	2.26194671058463e+03
27	26	34	35	4.64622000000000e+01	9.54950000000000e+01	1.58336269740927e+03
27	26	28	29	2.42933100000000e+02	7.27410000000000e+00	1.88495559215388e+01
27	26	30	31	2.33018200000000e+02	1.10260000000000e+01	1.88495559215388e+02
27	26	32	33	1.27817000000000e+02	2.46730000000000e+01	6.59734457253855e+02
27	26	33	34	8.88731000000000e+01	4.38140000000000e+01	1.05557513160617e+03
27	26	29	30	2.59543300000000e+02	1.22560000000000e+01	7.53982236861549e+01
27	26	31	32	1.80567400000000e+02	1.81970000000000e+01	3.76991118430775e+02
27	26	35	36	3.20586000000000e+01	1.52790000000000e+02	2.26194671058463e+03
28	27	35	36	4.30548000000000e+01	1.15270000000000e+02	1.58336269740927e+03
28	27	29	30	2.59049400000000e+02	7.79850000000000e+00	1.88495559215388e+01
28	27	31	32	2.09644800000000e+02	1.12990000000000e+01	1.88495559215388e+02
28	27	33	34	1.14081300000000e+02	2.92560000000000e+01	6.59734457253855e+02
28	27	34	35	6.17163000000000e+01	7.18480000000000e+01	1.05557513160617e+03
28	27	30	31	2.55600000000000e+02	6.59560000000000e+00	7.53982236861549e+01
28	27	32	33	1.57295800000000e+02	1.51860000000000e+01	3.76991118430775e+02
28	27	36	37	3.03802000000000e+01	1.92850000000000e+02	2.26194671058463e+03
29	28	30	31	3.24627000000000e+02	4.92650000000000e+00	1.88495559215388e+01
29	28	32	33	2.14206400000000e+02	1.06440000000000e+01	1.88495559215388e+02
29	28	31	32	2.73544800000000e+02	8.68880000000000e+00	7.53982236861549e+01
29	28	33	34	1.59799000000000e+02	2.23290000000000e+01	3.76991118430775e+02
29	28	35	36	6.12603000000000e+01	9.84790000000000e+01	1.05557513160617e+03
29	28	37	38	3.34791000000000e+01	2.07880000000000e+02	2.26194671058463e+03
29	28	34	35	8.84374000000000e+01	5.73710000000000e+01	6.59734457253855e+02
29	28	36	37	4.24294000000000e+01	1.56010000000000e+02	1.58336269740927e+03
30	29	31	32	2.41613600000000e+02	7.92230000000000e+00	1.88495559215388e+01
30	29	33	34	1.60635900000000e+02	1.47710000000000e+01	1.88495559215388e+02
30	29	32	33	2.08875700000000e+02	7.95100000000000e+00	7.53982236861549e+01
30	29	34	35	9.16051000000000e+01	4.41780000000000e+01	3.76991118430775e+02
30	29	36	37	4.26621000000000e+01	1.36330000000000e+02	1.05557513160617e+03
30	29	38	39	4.99777000000000e+01	2.15040000000000e+02	2.26194671058463e+03
30	29	35	36	6.34242000000000e+01	7.84740000000000e+01	6.59734457253855e+02
30	29	37	38	3.20916000000000e+01	1.95230000000000e+02	1.58336269740927e+03
31	30	32	33	3.26813600000000e+02	5.13240000000000e+00	1.88495559215388e+01
31	30	34	35	1.15380000000000e+02	2.73500000000000e+01	1.88495559215388e+02
31	30	33	34	2.13874600000000e+02	8.48600000000000e+00	7.53982236861549e+01
31	30	35	36	7.68119000000000e+01	4.92170000000000e+01	3.76991118430775e+02
31	30	37	38	3.24832000000000e+01	1.54840000000000e+02	1.05557513160617e+03
31	30	39	40	3.43386000000000e+01	1.98960000000000e+02	2.26194671058463e+03
31	30	36	37	4.77813000000000e+01	1.00370000000000e+02	6.59734457253855e+02
31	30	38	39	4.68137000000000e+01	1.95900000000000e+02	1.58336269740927e+03
32	31	33	34	3.03647500000000e+02	5.59640000000000e+00	1.88495559215388e+01
32	31	34	35	1.56323100000000e+02	1.71980000000000e+01	7.53982236861549e+01
32	31	35	36	9.60291000000000e+01	2.25950000000000e+01	1.88495559215388e+02
32	31	36	37	5.32123000000000e+01	6.00210000000000e+01	3.76991118430775e+02
32	31	37	38	3.17510000000000e+01	9.98300000000000e+01	6.59734457253855e+02
32	31	38	39	3.98744000000000e+01	1.55850000000000e+02	1.05557513160617e+03
32	31	39	40	2.73668000000000e+01	1.74130000000000e+02	1.58336269740927e+03
32	31	40	41	3.63178000000000e+01	1.87660000000000e+02	2.26194671058463e+03
33	32	34	35	1.70028700000000e+02	1.29290000000000e+01	1.88495559215388e+01
33	32	35	36	1.10865500000000e+02	9.47530000000000e+00	7.53982236861549e+01
33	32	36	37	5.81358000000000e+01	2.62300000000000e+01	1.88495559215388e+02
33	32	37	38	3.25807000000000e+01	6.39750000000000e+01	3.76991118430775e+02
33	32	38	39	3.67380000000000e+01	1.06260000000000e+02	6.59734457253855e+02
33	32	39	40	2.36713000000000e+01	1.36580000000000e+02	1.05557513160617e+03
33	32	40	41	2.95645000000000e+01	1.54210000000000e+02	1.58336269740927e+03
33	32	41	42	3.40898000000000e+01	1.61480000000000e+02	2.26194671058463e+03
34	33	35	36	2.18164800000000e+02	3.28660000000000e+00	1.88495559215388e+01
34	33	36	37	1.01968600000000e+02	8.18060000000000e+00	7.53982236861549e+01
34	33	37	38	5.46863000000000e+01	1.93520000000000e+01	1.88495559215388e+02
34	33	38	39	5.59455000000000e+01	4.88450000000000e+01	3.76991118430775e+02
34	33	39	40	3.41841000000000e+01	6.65270000000000e+01	6.59734457253855e+02
34	33	40	41	3.98353000000000e+01	9.53120000000000e+01	1.05557513160617e+03
34	33	41	42	4.43706000000000e+01	1.02670000000000e+02	1.58336269740927e+03
35	34	36	37	1.32210800000000e+02	2.35150000000000e+00	1.88495559215388e+01
35	34	37	38	7.40192000000000e+01	7.28050000000000e+00	7.53982236861549e+01
35	34	38	39	7.21542000000000e+01	2.03310000000000e+01	1.88495559215388e+02
35	34	39	40	4.49449000000000e+01	3.30550000000000e+01	3.76991118430775e+02
35	34	40	41	5.23763000000000e+01	4.74810000000000e+01	6.59734457253855e+02
35	34	41	42	5.85264000000000e+01	5.70450000000000e+01	1.05557513160617e+03
36	35	37	38	1.30499300000000e+02	3.37120000000000e+00	1.88495559215388e+01
36	35	38	39	1.03476500000000e+02	6.40770000000000e+00	7.53982236861549e+01
36	35	39	40	6.57963000000000e+01	1.31850000000000e+01	1.88495559215388e+02
36	35	40	41	7.86366000000000e+01	2.03580000000000e+01	3.76991118430775e+02
36	35	41	42	9.15250000000000e+01	2.46200000000000e+01	6.59734457253855e+02
37	36	38	39	9.79838000000000e+01	4.25300000000000e+00	1.88495559215388e+01
37	36	39	40	6.11163000000000e+01	6.01190000000000e+00	7.53982236861549e+01
37	36	40	41	7.70117000000000e+01	8.79700000000000e+00	1.88495559215388e+02
37	36	41	42	9.70790000000000e+01	9.04710000000000e+00	3.76991118430775e+02
38	37	39	40	9.48246000000000e+01	7.08070000000000e+00	1.88495559215388e+01
38	37	40	41	7.18982000000000e+01	4.47990000000000e+00	7.53982236861549e+01
38	37	41	42	9.65097000000000e+01	1.17220000000000e+00	1.88495559215388e+02
39	38	40	41	1.16233900000000e+02	4.48180000000000e+00	1.88495559215388e+01
39	38	41	42	1.40987100000000e+02	3.23350000000000e+00	7.53982236861549e+01
40	39	41	42	2.45685100000000e+02	4.71550000000000e+00	1.88495559215388e+01
5	1	6	10	3.48242600000000e+02	1.06610000000000e+01	8.83572933822130e+00
5	1	14	18	9.72286000000000e+01	7.18100000000000e+01	3.90539236749381e+02
5	1	7	11	3.73480400000000e+02	1.47920000000000e+01	2.35619449019234e+01
5	1	11	15	2.73905200000000e+02	3.99100000000000e+01	1.64933614313464e+02
5	1	10	14	3.56068400000000e+02	3.21650000000000e+01	1.14864481396877e+02
5	1	18	22	2.92204000000000e+01	1.24480000000000e+02	9.11258219081891e+02
5	1	26	30	3.21034000000000e+01	1.94770000000000e+02	2.98942175943155e+03
5	1	34	38	1.12423000000000e+01	1.50640000000000e+02	6.95254089193505e+03
5	1	22	26	1.52185000000000e+01	1.85770000000000e+02	1.75241965208055e+03
5	1	30	34	3.10887000000000e+01	1.72400000000000e+02	4.69766276482097e+03
5	1	15	19	7.03755000000000e+01	8.28610000000000e+01	4.94800842940392e+02
5	1	9	13	4.16039900000000e+02	2.46450000000000e+01	7.53982236861550e+01
5	1	8	12	4.03643300000000e+02	1.96920000000000e+01	4.53567439362026e+01
5	1	16	20	5.53397000000000e+01	9.73340000000000e+01	6.15555810562750e+02
5	1	23	27	1.53024000000000e+01	1.92020000000000e+02	2.02161487258504e+03
5	1	31	35	2.20519000000000e+01	1.89720000000000e+02	5.20718982332505e+03
5	1	12	16	2.19172900000000e+02	5.00950000000000e+01	2.26783719681013e+02
5	1	19	23	2.30840000000000e+01	1.59230000000000e+02	1.08856185446886e+03
5	1	27	31	4.01088000000000e+01	1.92720000000000e+02	3.36935812097506e+03
5	1	29	33	3.93666000000000e+01	1.06850000000000e+02	4.22230052642468e+03
5	1	17	21	4.91295000000000e+01	1.10270000000000e+02	7.53982236861552e+02
5	1	13	17	1.37740500000000e+02	5.87450000000000e+01	3.01592894744620e+02
5	1	20	24	1.81966000000000e+01	1.77280000000000e+02	1.28707124026757e+03
5	1	25	29	2.49393000000000e+01	1.99900000000000e+02	2.63893782901542e+03
5	1	28	32	4.31630000000000e+01	1.85950000000000e+02	3.77992501089107e+03
5	1	21	25	1.58758000000000e+01	1.72970000000000e+02	1.50796447372310e+03
5	1	32	36	1.61524000000000e+01	1.97270000000000e+02	5.75205979918205e+03
5	1	24	28	1.81305000000000e+01	2.02700000000000e+02	2.31672823248163e+03
5	1	33	37	1.27999000000000e+01	2.06420000000000e+02	6.33345078963706e+03
6	2	7	11	3.08579000000000e+02	1.09830000000000e+01	8.83572933822130e+00
6	2	15	19	8.37004000000000e+01	7.12440000000000e+01	3.90539236749381e+02
6	2	8	12	3.84601600000000e+02	1.45630000000000e+01	2.35619449019234e+01
6	2	12	16	2.49676500000000e+02	3.98900000000000e+01	1.64933614313464e+02
6	2	11	15	3.03977400000000e+02	3.20980000000000e+01	1.14864481396877e+02
6	2	19	23	2.76184000000000e+01	1.45750000000000e+02	9.11258219081891e+02
6	2	27	31	4.23452000000000e+01	1.93590000000000e+02	2.98942175943155e+03
6	2	35	39	1.38175000000000e+01	1.90070000000000e+02	6.95254089193505e+03
6	2	23	27	1.72890000000000e+01	1.89370000000000e+02	1.75241965208055e+03
6	2	31	35	2.32901000000000e+01	1.86170000000000e+02	4.69766276482097e+03
6	2	16	20	6.59767000000000e+01	8.33550000000000e+01	4.94800842940392e+02
6	2	10	14	3.81567800000000e+02	2.41550000000000e+01	7.53982236861550e+01
6	2	9	13	4.27464600000000e+02	1.81380000000000e+01	4.53567439362026e+01
6	2	17	21	5.91648000000000e+01	9.66750000000000e+01	6.15555810562750e+02
6	2	24	28	1.98555000000000e+01	2.00910000000000e+02	2.02161487258504e+03
